Loaded model from: checkpoints\lr1e-4_ent0.01\lr1e-4_ent0.01_final.pt
[subdiv=2] Ep  3653 | Opp vs_frozen | Ret   44.80 | AvgRet   49.94 | WinRate 0.622 | Loss 3.5372 | VLoss 7.3178 | Ent 3.4139 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3654 | Opp self_play | Ret   77.70 | AvgRet   50.08 | WinRate 0.622 | Loss 23.4165 | VLoss 47.3643 | Ent 3.2364 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3655 | Opp vs_frozen | Ret   55.00 | AvgRet   50.05 | WinRate 0.622 | Loss 9.2398 | VLoss 18.6011 | Ent 3.2909 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3656 | Opp vs_random | Ret   68.00 | AvgRet   50.34 | WinRate 0.622 | Loss 3.8135 | VLoss 8.5610 | Ent 3.4132 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3657 | Opp vs_frozen | Ret   13.10 | AvgRet   49.94 | WinRate 0.622 | Loss 14.5558 | VLoss 28.0318 | Ent 3.0409 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3658 | Opp vs_frozen | Ret   59.40 | AvgRet   51.37 | WinRate 0.622 | Loss 5.5271 | VLoss 11.4207 | Ent 3.5695 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3659 | Opp vs_frozen | Ret   46.80 | AvgRet   50.96 | WinRate 0.622 | Loss 4.8284 | VLoss 10.0322 | Ent 3.4134 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3660 | Opp vs_frozen | Ret   62.00 | AvgRet   51.48 | WinRate 0.622 | Loss 18.7818 | VLoss 37.8763 | Ent 3.2080 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3661 | Opp vs_frozen | Ret   40.90 | AvgRet   51.23 | WinRate 0.623 | Loss 9.5747 | VLoss 18.5627 | Ent 3.2884 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3662 | Opp vs_frozen | Ret   58.80 | AvgRet   51.38 | WinRate 0.623 | Loss 10.3128 | VLoss 20.5196 | Ent 3.3258 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3663 | Opp self_play | Ret   60.10 | AvgRet   51.38 | WinRate 0.623 | Loss 12.2021 | VLoss 25.2684 | Ent 3.6642 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3664 | Opp vs_frozen | Ret   59.30 | AvgRet   51.66 | WinRate 0.623 | Loss 11.0767 | VLoss 21.8509 | Ent 3.2022 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3665 | Opp vs_frozen | Ret   48.40 | AvgRet   51.46 | WinRate 0.623 | Loss 1.9011 | VLoss 3.2628 | Ent 3.3066 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3666 | Opp self_play | Ret   84.20 | AvgRet   52.74 | WinRate 0.623 | Loss 19.2214 | VLoss 38.3924 | Ent 3.3260 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3667 | Opp vs_random | Ret   72.20 | AvgRet   52.59 | WinRate 0.623 | Loss 24.2612 | VLoss 48.6743 | Ent 3.2354 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3668 | Opp vs_frozen | Ret   24.70 | AvgRet   52.08 | WinRate 0.623 | Loss 14.2477 | VLoss 27.8758 | Ent 3.4377 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3669 | Opp vs_frozen | Ret   56.20 | AvgRet   52.53 | WinRate 0.623 | Loss 4.1277 | VLoss 8.7171 | Ent 3.2639 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3670 | Opp vs_frozen | Ret   57.70 | AvgRet   53.11 | WinRate 0.623 | Loss 4.1660 | VLoss 8.6404 | Ent 3.2200 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3671 | Opp self_play | Ret   67.60 | AvgRet   53.44 | WinRate 0.623 | Loss 5.7455 | VLoss 11.6941 | Ent 3.4006 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3672 | Opp self_play | Ret   41.60 | AvgRet   53.34 | WinRate 0.623 | Loss 6.2281 | VLoss 12.8565 | Ent 3.7083 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3673 | Opp vs_frozen | Ret   38.30 | AvgRet   53.31 | WinRate 0.623 | Loss 4.8589 | VLoss 9.0673 | Ent 3.3448 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3674 | Opp vs_frozen | Ret   58.20 | AvgRet   53.17 | WinRate 0.623 | Loss 3.7578 | VLoss 8.4774 | Ent 3.4814 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3675 | Opp vs_frozen | Ret   39.10 | AvgRet   53.14 | WinRate 0.623 | Loss 5.8022 | VLoss 11.3874 | Ent 3.2868 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3676 | Opp vs_frozen | Ret   47.00 | AvgRet   53.14 | WinRate 0.623 | Loss 4.2117 | VLoss 7.6645 | Ent 3.2230 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3677 | Opp vs_random | Ret   73.80 | AvgRet   54.05 | WinRate 0.623 | Loss 5.6352 | VLoss 11.0333 | Ent 3.5589 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3678 | Opp self_play | Ret   73.60 | AvgRet   54.54 | WinRate 0.623 | Loss 11.0751 | VLoss 22.4751 | Ent 3.1865 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3679 | Opp vs_frozen | Ret   18.50 | AvgRet   53.84 | WinRate 0.624 | Loss 25.1345 | VLoss 50.3659 | Ent 3.3919 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3680 | Opp self_play | Ret   33.40 | AvgRet   53.03 | WinRate 0.624 | Loss 15.7859 | VLoss 31.7697 | Ent 3.5269 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3681 | Opp self_play | Ret   -2.20 | AvgRet   52.09 | WinRate 0.624 | Loss 13.5472 | VLoss 27.6261 | Ent 3.6612 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3682 | Opp self_play | Ret   23.60 | AvgRet   51.54 | WinRate 0.624 | Loss 18.0211 | VLoss 36.7101 | Ent 3.6156 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3683 | Opp vs_frozen | Ret   57.80 | AvgRet   51.73 | WinRate 0.624 | Loss 5.0819 | VLoss 8.8955 | Ent 3.0816 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3684 | Opp self_play | Ret   78.50 | AvgRet   52.32 | WinRate 0.624 | Loss 12.5042 | VLoss 24.5408 | Ent 3.4062 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3685 | Opp self_play | Ret   54.70 | AvgRet   52.30 | WinRate 0.624 | Loss 7.9691 | VLoss 15.0672 | Ent 3.3388 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3686 | Opp vs_random | Ret   66.10 | AvgRet   52.83 | WinRate 0.624 | Loss 5.2987 | VLoss 10.0254 | Ent 3.6435 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3687 | Opp vs_frozen | Ret   47.20 | AvgRet   52.87 | WinRate 0.624 | Loss 6.0904 | VLoss 11.3819 | Ent 3.1397 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3688 | Opp vs_frozen | Ret   56.30 | AvgRet   52.44 | WinRate 0.624 | Loss 1.8782 | VLoss 3.5129 | Ent 3.1720 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3689 | Opp vs_frozen | Ret   44.40 | AvgRet   51.94 | WinRate 0.624 | Loss 13.5330 | VLoss 26.5420 | Ent 3.1766 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3690 | Opp vs_frozen | Ret   16.20 | AvgRet   51.28 | WinRate 0.624 | Loss 35.3287 | VLoss 69.9909 | Ent 3.3190 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3691 | Opp self_play | Ret   28.70 | AvgRet   50.90 | WinRate 0.624 | Loss 10.5407 | VLoss 21.0218 | Ent 3.6207 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3692 | Opp vs_frozen | Ret   43.60 | AvgRet   50.62 | WinRate 0.624 | Loss 8.2385 | VLoss 16.0962 | Ent 3.2654 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3693 | Opp self_play | Ret   52.90 | AvgRet   51.02 | WinRate 0.624 | Loss 6.2797 | VLoss 12.5866 | Ent 3.4678 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3694 | Opp self_play | Ret  -42.00 | AvgRet   49.06 | WinRate 0.624 | Loss 14.1239 | VLoss 28.6632 | Ent 3.7169 | EntCoef 0.00007 | Winner: None
[subdiv=2] Ep  3695 | Opp self_play | Ret   22.90 | AvgRet   48.20 | WinRate 0.624 | Loss 9.9379 | VLoss 20.1689 | Ent 3.6318 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3696 | Opp vs_frozen | Ret   50.30 | AvgRet   48.35 | WinRate 0.624 | Loss 3.0691 | VLoss 6.1671 | Ent 3.3484 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3697 | Opp vs_frozen | Ret   27.90 | AvgRet   47.71 | WinRate 0.625 | Loss 12.7939 | VLoss 25.4110 | Ent 3.4846 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3698 | Opp vs_frozen | Ret   58.60 | AvgRet   48.09 | WinRate 0.625 | Loss 5.9691 | VLoss 12.2261 | Ent 3.3154 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3699 | Opp vs_frozen | Ret   32.30 | AvgRet   47.38 | WinRate 0.625 | Loss 19.8065 | VLoss 39.1861 | Ent 3.4514 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3700 | Opp self_play | Ret    7.20 | AvgRet   45.90 | WinRate 0.625 | Loss 7.5087 | VLoss 15.2744 | Ent 3.7220 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3701 | Opp self_play | Ret   64.40 | AvgRet   45.76 | WinRate 0.625 | Loss 15.4747 | VLoss 30.0713 | Ent 3.2693 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3702 | Opp vs_frozen | Ret   43.10 | AvgRet   46.26 | WinRate 0.625 | Loss 2.2759 | VLoss 4.3302 | Ent 3.3265 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3703 | Opp self_play | Ret   53.20 | AvgRet   46.43 | WinRate 0.625 | Loss 7.1078 | VLoss 14.7115 | Ent 3.6194 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3704 | Opp vs_frozen | Ret   38.30 | AvgRet   45.64 | WinRate 0.625 | Loss 10.4454 | VLoss 19.8884 | Ent 3.3200 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3705 | Opp vs_frozen | Ret   45.90 | AvgRet   45.46 | WinRate 0.625 | Loss 6.5575 | VLoss 13.3042 | Ent 3.4193 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3706 | Opp self_play | Ret   66.90 | AvgRet   45.43 | WinRate 0.625 | Loss 9.6363 | VLoss 18.9619 | Ent 3.1900 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3707 | Opp vs_frozen | Ret   37.00 | AvgRet   45.91 | WinRate 0.625 | Loss 4.1799 | VLoss 8.9348 | Ent 3.5268 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3708 | Opp vs_frozen | Ret   56.60 | AvgRet   45.86 | WinRate 0.625 | Loss 3.6355 | VLoss 7.4551 | Ent 3.3743 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3709 | Opp self_play | Ret   73.60 | AvgRet   46.39 | WinRate 0.625 | Loss 11.8185 | VLoss 23.6792 | Ent 3.5265 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3710 | Opp vs_frozen | Ret   48.80 | AvgRet   46.13 | WinRate 0.625 | Loss 5.5489 | VLoss 10.3774 | Ent 3.2852 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3711 | Opp vs_frozen | Ret   19.70 | AvgRet   45.70 | WinRate 0.625 | Loss 10.2300 | VLoss 20.4755 | Ent 3.4564 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3712 | Opp vs_frozen | Ret   65.40 | AvgRet   45.84 | WinRate 0.626 | Loss 49.4131 | VLoss 99.8492 | Ent 3.1681 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3713 | Opp self_play | Ret   56.90 | AvgRet   45.77 | WinRate 0.626 | Loss 4.9601 | VLoss 10.3038 | Ent 3.3714 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3714 | Opp self_play | Ret   33.50 | AvgRet   45.26 | WinRate 0.626 | Loss 6.3844 | VLoss 12.9342 | Ent 3.5259 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3715 | Opp self_play | Ret   11.60 | AvgRet   44.52 | WinRate 0.626 | Loss 10.3294 | VLoss 21.0830 | Ent 3.6667 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3716 | Opp vs_frozen | Ret   49.30 | AvgRet   43.82 | WinRate 0.626 | Loss 5.4121 | VLoss 11.6555 | Ent 3.5410 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3717 | Opp vs_frozen | Ret   50.20 | AvgRet   43.38 | WinRate 0.626 | Loss 9.0285 | VLoss 18.8924 | Ent 3.4678 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3718 | Opp vs_frozen | Ret   53.90 | AvgRet   43.97 | WinRate 0.626 | Loss 5.3806 | VLoss 11.4705 | Ent 3.4866 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3719 | Opp vs_frozen | Ret   49.60 | AvgRet   43.83 | WinRate 0.626 | Loss 2.2120 | VLoss 3.6531 | Ent 3.3620 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3720 | Opp vs_frozen | Ret   36.00 | AvgRet   43.40 | WinRate 0.626 | Loss 10.4769 | VLoss 21.3385 | Ent 3.6269 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3721 | Opp vs_random | Ret   72.80 | AvgRet   43.50 | WinRate 0.626 | Loss 8.0769 | VLoss 16.7469 | Ent 3.4807 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3722 | Opp vs_frozen | Ret   26.90 | AvgRet   43.21 | WinRate 0.626 | Loss 6.6047 | VLoss 12.8947 | Ent 3.4747 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3723 | Opp vs_frozen | Ret   54.00 | AvgRet   43.52 | WinRate 0.626 | Loss 7.5522 | VLoss 15.8632 | Ent 3.5319 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3724 | Opp self_play | Ret   75.20 | AvgRet   43.86 | WinRate 0.626 | Loss 19.7355 | VLoss 39.3977 | Ent 3.4859 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3725 | Opp self_play | Ret   58.20 | AvgRet   44.25 | WinRate 0.626 | Loss 7.1040 | VLoss 14.9044 | Ent 3.7080 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3726 | Opp vs_frozen | Ret   12.00 | AvgRet   43.55 | WinRate 0.626 | Loss 36.3707 | VLoss 73.0290 | Ent 3.5871 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3727 | Opp self_play | Ret   70.90 | AvgRet   43.49 | WinRate 0.627 | Loss 5.5823 | VLoss 10.6639 | Ent 3.3826 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3728 | Opp vs_frozen | Ret   54.40 | AvgRet   43.10 | WinRate 0.627 | Loss 3.0168 | VLoss 6.6548 | Ent 3.5118 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3729 | Opp vs_frozen | Ret   61.10 | AvgRet   43.96 | WinRate 0.627 | Loss 17.5687 | VLoss 36.0911 | Ent 3.4784 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3730 | Opp vs_random | Ret   70.00 | AvgRet   44.69 | WinRate 0.627 | Loss 3.1421 | VLoss 5.3996 | Ent 2.8016 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3731 | Opp self_play | Ret   14.60 | AvgRet   45.02 | WinRate 0.627 | Loss 8.5815 | VLoss 16.8464 | Ent 3.6081 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3732 | Opp vs_frozen | Ret   48.60 | AvgRet   45.52 | WinRate 0.627 | Loss 4.7615 | VLoss 9.2011 | Ent 3.4228 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3733 | Opp vs_frozen | Ret   42.90 | AvgRet   45.23 | WinRate 0.627 | Loss 2.6499 | VLoss 4.5508 | Ent 3.3705 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3734 | Opp vs_frozen | Ret   61.90 | AvgRet   44.89 | WinRate 0.627 | Loss 18.4857 | VLoss 36.2120 | Ent 3.2465 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3735 | Opp self_play | Ret   78.50 | AvgRet   45.37 | WinRate 0.627 | Loss 21.5676 | VLoss 42.9708 | Ent 3.3897 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3736 | Opp self_play | Ret   38.60 | AvgRet   44.82 | WinRate 0.627 | Loss 9.9053 | VLoss 19.1058 | Ent 3.3961 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3737 | Opp vs_random | Ret   63.60 | AvgRet   45.15 | WinRate 0.627 | Loss 5.1924 | VLoss 10.0034 | Ent 3.3203 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3738 | Opp vs_frozen | Ret   55.50 | AvgRet   45.13 | WinRate 0.627 | Loss 3.8381 | VLoss 6.7578 | Ent 3.4801 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3739 | Opp self_play | Ret   -3.40 | AvgRet   44.18 | WinRate 0.627 | Loss 12.5568 | VLoss 25.7153 | Ent 3.7862 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3740 | Opp vs_frozen | Ret   59.30 | AvgRet   45.04 | WinRate 0.627 | Loss 4.3502 | VLoss 9.3547 | Ent 3.4193 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3741 | Opp vs_frozen | Ret   49.10 | AvgRet   45.45 | WinRate 0.627 | Loss 5.5420 | VLoss 10.5696 | Ent 3.4707 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3742 | Opp self_play | Ret   24.80 | AvgRet   45.07 | WinRate 0.627 | Loss 10.3563 | VLoss 21.4451 | Ent 3.7707 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3743 | Opp self_play | Ret   90.40 | AvgRet   45.82 | WinRate 0.627 | Loss 23.9049 | VLoss 47.9685 | Ent 3.4108 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3744 | Opp vs_random | Ret   84.30 | AvgRet   48.35 | WinRate 0.627 | Loss 5.0113 | VLoss 10.2834 | Ent 3.5610 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3745 | Opp vs_frozen | Ret   62.20 | AvgRet   49.13 | WinRate 0.627 | Loss 15.3009 | VLoss 31.5713 | Ent 3.2386 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3746 | Opp vs_frozen | Ret   47.00 | AvgRet   49.07 | WinRate 0.627 | Loss 2.9987 | VLoss 5.5250 | Ent 3.4346 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3747 | Opp self_play | Ret   60.20 | AvgRet   49.71 | WinRate 0.627 | Loss 11.8348 | VLoss 24.1077 | Ent 3.5598 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3748 | Opp self_play | Ret   33.50 | AvgRet   49.21 | WinRate 0.627 | Loss 8.1616 | VLoss 16.7405 | Ent 3.5791 | EntCoef 0.00007 | Winner: 1
[subdiv=2] Ep  3749 | Opp vs_random | Ret   70.40 | AvgRet   49.97 | WinRate 0.627 | Loss 5.8076 | VLoss 10.7041 | Ent 3.4902 | EntCoef 0.00007 | Winner: 0
[subdiv=2] Ep  3750 | Opp vs_frozen | Ret   39.00 | AvgRet   50.61 | WinRate 0.627 | Loss 16.1614 | VLoss 31.6886 | Ent 3.2898 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3751 | Opp self_play | Ret   85.30 | AvgRet   51.03 | WinRate 0.627 | Loss 8.3872 | VLoss 17.1103 | Ent 3.5485 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3752 | Opp vs_frozen | Ret   34.80 | AvgRet   50.86 | WinRate 0.627 | Loss 19.0232 | VLoss 37.5304 | Ent 3.4140 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3753 | Opp self_play | Ret   67.90 | AvgRet   51.15 | WinRate 0.627 | Loss 5.6832 | VLoss 11.3705 | Ent 3.6026 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3754 | Opp vs_random | Ret   69.90 | AvgRet   51.79 | WinRate 0.628 | Loss 6.3686 | VLoss 11.9735 | Ent 3.5975 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3755 | Opp vs_frozen | Ret   39.60 | AvgRet   51.66 | WinRate 0.628 | Loss 8.9108 | VLoss 17.2351 | Ent 3.3959 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3756 | Opp vs_frozen | Ret   55.30 | AvgRet   51.43 | WinRate 0.628 | Loss 3.2937 | VLoss 6.3085 | Ent 3.2080 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3757 | Opp self_play | Ret   58.50 | AvgRet   51.86 | WinRate 0.628 | Loss 6.9035 | VLoss 12.8570 | Ent 3.2196 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3758 | Opp vs_frozen | Ret   53.90 | AvgRet   51.80 | WinRate 0.628 | Loss 0.9131 | VLoss 1.7568 | Ent 3.1509 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3759 | Opp vs_frozen | Ret   29.00 | AvgRet   50.91 | WinRate 0.628 | Loss 3.5623 | VLoss 6.9936 | Ent 3.3424 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3760 | Opp vs_frozen | Ret -183.00 | AvgRet   46.28 | WinRate 0.628 | Loss 234.2861 | VLoss 468.5399 | Ent 1.2676 | EntCoef 0.00008 | Winner: None
[subdiv=2] Ep  3761 | Opp vs_frozen | Ret    2.10 | AvgRet   45.92 | WinRate 0.628 | Loss 23.4606 | VLoss 47.2693 | Ent 3.6355 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3762 | Opp vs_frozen | Ret   50.80 | AvgRet   45.63 | WinRate 0.628 | Loss 3.3830 | VLoss 7.3788 | Ent 3.4123 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3763 | Opp self_play | Ret   52.90 | AvgRet   45.55 | WinRate 0.628 | Loss 11.5642 | VLoss 23.9792 | Ent 3.7106 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3764 | Opp vs_random | Ret   60.80 | AvgRet   46.10 | WinRate 0.628 | Loss 1.6867 | VLoss 3.0095 | Ent 3.3489 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3765 | Opp vs_frozen | Ret   51.90 | AvgRet   46.90 | WinRate 0.628 | Loss 5.7630 | VLoss 11.9876 | Ent 3.3558 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3766 | Opp vs_random | Ret   73.40 | AvgRet   47.39 | WinRate 0.629 | Loss 9.2750 | VLoss 18.4837 | Ent 3.6546 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3767 | Opp vs_frozen | Ret   52.90 | AvgRet   47.44 | WinRate 0.629 | Loss 5.7889 | VLoss 10.3788 | Ent 3.1195 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3768 | Opp self_play | Ret   70.60 | AvgRet   47.77 | WinRate 0.628 | Loss 8.3333 | VLoss 15.9094 | Ent 3.3146 | EntCoef 0.00008 | Winner: 1
[subdiv=2] Ep  3769 | Opp vs_frozen | Ret   59.40 | AvgRet   47.97 | WinRate 0.629 | Loss 7.3475 | VLoss 15.8408 | Ent 3.2296 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3770 | Opp vs_frozen | Ret   45.60 | AvgRet   48.16 | WinRate 0.629 | Loss 6.6886 | VLoss 12.2035 | Ent 3.3005 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3771 | Opp vs_frozen | Ret   54.20 | AvgRet   47.79 | WinRate 0.629 | Loss 2.2346 | VLoss 4.0861 | Ent 3.5077 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3772 | Opp vs_frozen | Ret   53.20 | AvgRet   48.32 | WinRate 0.629 | Loss 5.3996 | VLoss 10.8475 | Ent 3.2672 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3773 | Opp vs_frozen | Ret   56.00 | AvgRet   48.36 | WinRate 0.629 | Loss 10.9512 | VLoss 22.3578 | Ent 3.2540 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3774 | Opp self_play | Ret   62.70 | AvgRet   48.11 | WinRate 0.629 | Loss 2.9926 | VLoss 5.9158 | Ent 3.3118 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3775 | Opp vs_frozen | Ret   26.10 | AvgRet   47.46 | WinRate 0.629 | Loss 7.0923 | VLoss 13.4156 | Ent 3.3702 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3776 | Opp vs_frozen | Ret   22.60 | AvgRet   47.68 | WinRate 0.629 | Loss 17.6435 | VLoss 35.2755 | Ent 3.4986 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3777 | Opp self_play | Ret   84.70 | AvgRet   47.95 | WinRate 0.629 | Loss 18.0503 | VLoss 35.9982 | Ent 3.1708 | EntCoef 0.00008 | Winner: 1
[subdiv=2] Ep  3778 | Opp vs_frozen | Ret   43.80 | AvgRet   47.74 | WinRate 0.629 | Loss 2.5928 | VLoss 5.9032 | Ent 3.3878 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3779 | Opp self_play | Ret   44.40 | AvgRet   47.41 | WinRate 0.629 | Loss 8.9602 | VLoss 17.3171 | Ent 3.4424 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3780 | Opp vs_random | Ret   77.10 | AvgRet   47.55 | WinRate 0.629 | Loss 19.5531 | VLoss 38.3407 | Ent 3.4030 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3781 | Opp vs_frozen | Ret   41.30 | AvgRet   48.08 | WinRate 0.629 | Loss 12.8958 | VLoss 25.0802 | Ent 3.2866 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3782 | Opp vs_frozen | Ret   40.30 | AvgRet   47.92 | WinRate 0.630 | Loss 6.6812 | VLoss 12.5133 | Ent 3.3255 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3783 | Opp vs_frozen | Ret   54.60 | AvgRet   48.15 | WinRate 0.630 | Loss 3.5043 | VLoss 5.8526 | Ent 3.2513 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3784 | Opp vs_frozen | Ret   34.80 | AvgRet   47.61 | WinRate 0.630 | Loss 3.4133 | VLoss 6.7920 | Ent 3.3093 | EntCoef 0.00008 | Winner: 0
[subdiv=2] Ep  3785 | Opp vs_frozen | Ret   55.50 | AvgRet   47.15 | WinRate 0.630 | Loss 3.8484 | VLoss 7.2581 | Ent 3.2521 | EntCoef 0.00008 | Winner: 0
